date,temperature_c,rainfall_mm
1992-07-20,21.256,0.0
1992-07-21,26.742,0.0
1992-07-22,26.221,1.584
1992-07-23,24.522,0.0
1992-07-24,26.67,0.808
1992-07-25,28.134,1.286
1992-07-26,25.879,3.382
1992-07-27,25.388,0.195
1992-07-28,25.514,0.0
1992-07-29,25.424,0.0
1992-07-30,29.207,0.0
1992-07-31,29.964,0.0
1992-08-01,29.552,0.037
1992-08-02,30.198,1.526
1992-08-03,25.219,0.0
1992-08-04,26.08,5.939
1992-08-05,26.593,3.032
1992-08-06,29.369,2.16
1992-08-07,29.348,0.0
1992-08-08,25.545,1.415
1992-08-09,26.493,0.788
1992-08-10,26.913,2.843
1992-08-11,26.785,10.043
1992-08-12,35.527,4.392
1992-08-13,32.938,4.741
1992-08-14,32.58,5.096
1992-08-15,33.574,2.518
1992-08-16,38.516,3.057
1992-08-17,36.766,8.063
1992-08-18,29.22,3.728
1992-08-19,27.753,0.0
1992-08-20,27.93,0.0
1992-08-21,28.433,0.0
1992-08-22,25.249,0.0
1992-08-23,24.521,1.538
1992-08-24,27.401,0.154
1992-08-25,27.156,0.108
1992-08-26,25.881,0.0
1992-08-27,28.154,0.0
1992-08-28,27.523,0.0
1992-08-29,33.034,0.0
1992-08-30,31.957,0.193
1992-08-31,29.093,2.417
1992-09-01,27.538,6.709
1992-09-02,27.703,12.571
1992-09-03,27.999,3.118
1992-09-04,26.41,2.178
1992-09-05,21.059,7.376
1992-09-06,22.334,7.504
1992-09-07,22.167,8.027
1992-09-08,19.992,4.669
1992-09-09,22.029,4.294
1992-09-10,22.004,0.0
1992-09-11,21.33,0.0
1992-09-12,28.468,1.125
1992-09-13,26.094,4.413
1992-09-14,24.037,6.077
1992-09-15,27.451,10.695
1992-09-16,21.143,9.962
1992-09-17,20.168,4.638
1992-09-18,24.218,3.097
1992-09-19,18.961,4.179
1992-09-20,17.005,0.0
1992-09-21,17.323,0.0
1992-09-22,16.153,0.273
1992-09-23,17.914,1.264
1992-09-24,16.457,0.0
1992-09-25,19.538,0.0
1992-09-26,15.01,0.0
1992-09-27,14.462,1.989
1992-09-28,22.538,4.855
1992-09-29,21.801,0.0
1992-09-30,20.854,0.046
1992-10-01,24.898,9.382
1992-10-02,24.686,0.883
1992-10-03,24.883,0.543
1992-10-04,21.606,16.913
1992-10-05,19.068,11.102
1992-10-06,19.004,4.913
1992-10-07,19.538,2.062
1992-10-08,19.91,2.125
1992-10-09,20.972,0.508
1992-10-10,19.659,0.0
1992-10-11,19.209,3.478
1992-10-12,26.06,0.957
1992-10-13,22.59,7.52
1992-10-14,22.054,2.176
1992-10-15,21.365,4.968
1992-10-16,18.183,4.296
1992-10-17,17.439,3.155
1992-10-18,16.219,2.599
1992-10-19,18.095,4.308
1992-10-20,20.145,3.675
1992-10-21,24.076,4.1
1992-10-22,22.653,5.05
1992-10-23,19.885,6.652
1992-10-24,17.643,11.051
1992-10-25,14.207,0.0
1992-10-26,17.935,3.028
1992-10-27,18.152,4.428
1992-10-28,16.725,0.0
1992-10-29,13.164,0.0
1992-10-30,14.38,0.0
1992-10-31,17.885,1.938
1992-11-01,18.355,7.31
1992-11-02,17.012,3.214
1992-11-03,21.356,5.979
1992-11-04,20.898,4.364
1992-11-05,15.677,4.1
1992-11-06,13.654,0.223
1992-11-07,9.512,1.06
1992-11-08,11.093,4.985
1992-11-09,12.102,4.18
1992-11-10,14.512,0.0
1992-11-11,12.813,2.036
1992-11-12,12.321,3.194
1992-11-13,10.058,2.895
1992-11-14,7.124,2.599
1992-11-15,10.179,4.44
1992-11-16,11.21,1.472
1992-11-17,9.907,11.547
1992-11-18,11.537,5.845
1992-11-19,9.332,3.617
1992-11-20,11.133,7.347
1992-11-21,12.751,5.322
1992-11-22,14.824,7.851
1992-11-23,15.114,1.206
1992-11-24,12.366,5.714
1992-11-25,14.164,7.233
1992-11-26,15.312,7.806
1992-11-27,13.968,4.71
1992-11-28,15.048,5.419
1992-11-29,19.017,0.314
1992-11-30,15.172,3.092
1992-12-01,14.9,1.332
1992-12-02,13.678,0.0
1992-12-03,9.292,7.63
1992-12-04,7.817,5.797
1992-12-05,5.037,4.271
1992-12-06,7.024,2.34
1992-12-07,6.524,0.0
1992-12-08,1.927,0.0
1992-12-09,4.674,0.0
1992-12-10,5.136,0.0
1992-12-11,5.69,5.501
1992-12-12,7.531,1.522
1992-12-13,8.494,0.236
1992-12-14,11.535,3.98
1992-12-15,3.196,4.133
1992-12-16,5.838,0.0
1992-12-17,6.377,0.0
1992-12-18,9.288,0.0
1992-12-19,9.113,4.941
1992-12-20,10.796,2.873
1992-12-21,11.749,0.654
1992-12-22,11.325,0.0
1992-12-23,8.148,0.459
1992-12-24,2.273,0.0
1992-12-25,3.017,0.0
1992-12-26,5.389,0.0
1992-12-27,6.225,1.829
1992-12-28,6.751,5.826
1992-12-29,8.541,5.438
1992-12-30,6.642,0.0
1992-12-31,12.673,4.75
1993-01-01,2.362,4.968
1993-01-02,4.815,7.171
1993-01-03,5.613,4.1
1993-01-04,9.213,0.0
1993-01-05,8.124,0.431
1993-01-06,10.207,3.703
1993-01-07,8.66,5.226
1993-01-08,7.829,7.442
1993-01-09,9.95,9.466
1993-01-10,7.977,8.21
1993-01-11,9.098,7.514
1993-01-12,9.1,6.695
1993-01-13,12.79,7.331
1993-01-14,9.959,8.269
1993-01-15,9.068,5.52
1993-01-16,6.865,5.18
1993-01-17,1.486,4.736
1993-01-18,1.591,0.926
1993-01-19,8.042,2.371
1993-01-20,6.754,2.947
1993-01-21,4.857,4.057
1993-01-22,5.811,4.954
1993-01-23,7.338,4.321
1993-01-24,3.456,1.864
1993-01-25,7.618,1.053
1993-01-26,7.092,0.0
1993-01-27,20.032,3.73
1993-01-28,16.953,4.862
1993-01-29,13.857,4.564
1993-01-30,5.107,0.0
1993-01-31,2.754,0.0
1993-02-01,2.469,1.765
1993-02-02,9.594,0.0
1993-02-03,7.45,0.0
1993-02-04,5.776,6.09
1993-02-05,6.941,6.293
1993-02-06,7.701,12.836
1993-02-07,13.868,6.153
1993-02-08,10.888,3.851
1993-02-09,6.761,0.925
1993-02-10,5.753,0.104
1993-02-11,8.293,5.903
1993-02-12,8.924,3.423
1993-02-13,9.855,3.161
1993-02-14,13.351,0.718
1993-02-15,12.423,2.564
1993-02-16,14.38,0.89
1993-02-17,11.412,0.0
1993-02-18,14.104,2.168
1993-02-19,13.908,3.283
1993-02-20,16.051,7.875
1993-02-21,14.457,6.534
1993-02-22,15.228,6.201
1993-02-23,14.061,5.116
1993-02-24,13.746,6.121
1993-02-25,12.743,4.512
1993-02-26,10.302,2.355
1993-02-27,12.647,2.943
1993-02-28,11.768,2.713
1993-03-01,12.218,0.786
1993-03-02,11.08,0.643
1993-03-03,8.187,4.079
1993-03-04,7.906,10.317
1993-03-05,8.386,6.1
1993-03-06,10.491,5.009
1993-03-07,7.757,6.821
1993-03-08,9.884,3.491
1993-03-09,11.31,0.679
1993-03-10,11.411,2.293
1993-03-11,7.257,0.0
1993-03-12,8.844,0.0
1993-03-13,10.252,0.0
1993-03-14,11.351,2.121
1993-03-15,12.992,0.0
1993-03-16,16.083,2.999
1993-03-17,15.462,2.312
1993-03-18,20.902,0.0
1993-03-19,18.455,1.082
1993-03-20,19.309,0.569
1993-03-21,24.435,0.0
1993-03-22,21.929,1.858
1993-03-23,22.157,0.0
1993-03-24,18.849,1.964
1993-03-25,15.707,3.298
1993-03-26,18.523,9.125
1993-03-27,20.21,6.933
1993-03-28,21.415,3.507
1993-03-29,20.848,3.043
1993-03-30,20.399,3.612
1993-03-31,15.852,0.994
1993-04-01,14.857,1.248
1993-04-02,13.822,0.001
1993-04-03,10.396,4.359
1993-04-04,11.753,4.064
1993-04-05,13.532,3.724
1993-04-06,14.181,5.53
1993-04-07,9.47,2.76
1993-04-08,19.584,0.0
1993-04-09,20.629,0.0
1993-04-10,20.189,1.825
1993-04-11,22.235,0.0
1993-04-12,21.844,0.0
1993-04-13,21.754,0.0
1993-04-14,19.931,0.0
1993-04-15,19.14,8.585
1993-04-16,14.671,6.536
1993-04-17,16.471,3.178
1993-04-18,12.355,2.589
1993-04-19,11.035,4.772
1993-04-20,13.744,0.0
1993-04-21,14.658,0.0
1993-04-22,13.669,0.0
1993-04-23,15.923,0.0
1993-04-24,12.079,0.0
1993-04-25,13.786,0.0
1993-04-26,14.644,0.0
1993-04-27,16.31,1.817
1993-04-28,16.621,0.0
1993-04-29,17.157,0.0
1993-04-30,19.855,0.0
1993-05-01,20.676,9.709
1993-05-02,21.862,7.22
1993-05-03,22.333,5.292
1993-05-04,22.153,4.073
1993-05-05,20.777,1.71
1993-05-06,20.955,5.861
1993-05-07,18.58,5.54
1993-05-08,24.088,1.057
1993-05-09,18.498,1.876
1993-05-10,19.352,0.316
1993-05-11,19.559,0.0
1993-05-12,21.42,0.721
1993-05-13,22.749,0.0
1993-05-14,24.211,0.0
1993-05-15,23.962,0.84
1993-05-16,20.471,0.0
1993-05-17,20.127,1.969
1993-05-18,23.037,1.424
1993-05-19,22.098,3.233
1993-05-20,21.72,0.0
1993-05-21,20.445,0.0
1993-05-22,22.383,0.0
1993-05-23,20.192,2.754
1993-05-24,22.883,2.409
1993-05-25,20.681,2.447
1993-05-26,15.001,3.501
1993-05-27,17.935,2.467
1993-05-28,22.904,0.034
1993-05-29,25.383,0.099
1993-05-30,21.669,0.0
1993-05-31,20.43,3.303
1993-06-01,22.02,0.0
1993-06-02,21.73,2.111
1993-06-03,25.772,0.0
1993-06-04,28.285,2.605
1993-06-05,29.638,5.529
1993-06-06,29.886,2.648
1993-06-07,26.042,0.0
1993-06-08,22.348,0.0
1993-06-09,19.516,1.857
1993-06-10,19.896,0.0
1993-06-11,20.932,6.09
1993-06-12,22.85,3.779
1993-06-13,24.927,1.784
1993-06-14,30.712,4.397
1993-06-15,28.4,18.467
1993-06-16,29.242,9.688
1993-06-17,26.472,3.674
1993-06-18,26.223,6.587
1993-06-19,26.984,4.755
1993-06-20,23.656,4.356
1993-06-21,19.38,4.671
1993-06-22,21.019,0.0
1993-06-23,23.424,0.0
1993-06-24,24.879,0.0
1993-06-25,23.993,0.0
1993-06-26,24.015,2.76
1993-06-27,25.332,0.0
1993-06-28,28.196,0.0
1993-06-29,28.007,3.902
1993-06-30,25.502,0.0
1993-07-01,27.93,0.0
1993-07-02,27.608,1.921
1993-07-03,26.9,0.0
1993-07-04,26.17,3.756
1993-07-05,20.109,1.067
1993-07-06,20.606,0.159
1993-07-07,20.662,0.0
1993-07-08,18.175,0.0
1993-07-09,21.382,0.0
1993-07-10,22.737,0.0
1993-07-11,23.146,0.0
1993-07-12,26.682,0.714
1993-07-13,27.215,0.0
1993-07-14,27.702,0.0
1993-07-15,32.225,0.0
1993-07-16,31.702,3.012
1993-07-17,29.483,1.56
1993-07-18,27.909,2.037
1993-07-19,22.803,6.357
1993-07-20,25.713,7.083
1993-07-21,23.943,1.157
1993-07-22,24.797,2.823
1993-07-23,25.447,1.97
1993-07-24,22.582,0.0
1993-07-25,19.917,8.261
1993-07-26,20.728,1.457
1993-07-27,19.655,4.097
1993-07-28,18.881,4.88
1993-07-29,21.801,1.427
1993-07-30,26.199,0.0
1993-07-31,28.648,4.576
1993-08-01,33.324,13.655
1993-08-02,27.252,5.498
1993-08-03,26.556,0.0
1993-08-04,26.126,0.441
1993-08-05,29.811,0.278
1993-08-06,28.295,2.06
1993-08-07,25.469,2.509
1993-08-08,23.138,2.617
1993-08-09,27.445,4.007
1993-08-10,23.8,1.799
1993-08-11,24.296,3.989
1993-08-12,22.121,0.0
1993-08-13,21.252,0.0
1993-08-14,22.059,1.367
1993-08-15,24.064,3.59
1993-08-16,25.617,3.605
1993-08-17,24.789,4.692
1993-08-18,27.059,0.0
1993-08-19,27.915,0.0
1993-08-20,28.021,3.469
1993-08-21,25.925,1.448
1993-08-22,24.065,2.315
1993-08-23,24.029,1.964
1993-08-24,23.923,3.737
1993-08-25,25.445,5.917
1993-08-26,24.006,0.111
1993-08-27,23.549,0.294
1993-08-28,22.856,1.035
1993-08-29,21.694,0.0
1993-08-30,20.752,0.0
1993-08-31,16.455,3.36
1993-09-01,17.594,0.0
1993-09-02,19.45,2.348
1993-09-03,21.201,6.907
1993-09-04,18.881,3.434
1993-09-05,24.259,3.806
1993-09-06,25.949,0.876
1993-09-07,21.568,2.957
1993-09-08,21.445,2.93
1993-09-09,24.195,0.213
1993-09-10,33.1,0.0
1993-09-11,29.599,0.973
1993-09-12,32.947,0.014
1993-09-13,27.139,1.196
1993-09-14,28.574,3.96
1993-09-15,27.57,0.0
1993-09-16,24.991,0.359
1993-09-17,27.406,0.0
1993-09-18,33.17,0.0
1993-09-19,27.877,1.036
1993-09-20,26.133,1.415
1993-09-21,34.068,1.922
1993-09-22,33.49,5.119
1993-09-23,30.578,3.097
1993-09-24,29.018,4.366
1993-09-25,25.428,0.0
1993-09-26,22.604,0.0
1993-09-27,18.979,0.0
1993-09-28,22.095,0.0
1993-09-29,23.643,0.0
1993-09-30,19.641,0.0
1993-10-01,17.721,0.729
1993-10-02,14.288,3.76
1993-10-03,14.016,3.722
1993-10-04,16.063,4.478
1993-10-05,22.008,5.547
1993-10-06,21.11,4.6
1993-10-07,20.115,0.316
1993-10-08,20.831,3.263
1993-10-09,23.432,2.658
1993-10-10,19.261,0.109
1993-10-11,18.251,0.0
1993-10-12,21.861,0.0
1993-10-13,19.426,0.073
1993-10-14,18.058,0.0
1993-10-15,17.315,1.316
1993-10-16,20.586,3.345
1993-10-17,13.026,0.95
1993-10-18,10.543,5.594
1993-10-19,13.02,5.73
1993-10-20,11.866,3.758
1993-10-21,12.436,0.275
1993-10-22,13.282,1.187
1993-10-23,14.322,6.857
1993-10-24,11.376,6.736
1993-10-25,10.775,2.937
1993-10-26,10.158,7.516
1993-10-27,11.151,6.008
1993-10-28,15.768,4.096
1993-10-29,7.649,5.696
1993-10-30,12.355,5.613
1993-10-31,10.425,5.915
1993-11-01,11.188,5.26
1993-11-02,7.849,4.304
1993-11-03,19.719,3.057
1993-11-04,18.435,3.068
1993-11-05,20.002,5.523
1993-11-06,19.545,7.378
1993-11-07,16.246,6.379
1993-11-08,7.658,8.091
1993-11-09,9.133,6.767
1993-11-10,8.636,2.481
1993-11-11,11.738,1.521
1993-11-12,13.349,4.239
1993-11-13,10.371,6.248
1993-11-14,11.432,6.922
1993-11-15,9.982,8.959
1993-11-16,9.598,6.565
1993-11-17,13.311,8.29
1993-11-18,7.563,1.379
1993-11-19,7.555,0.302
1993-11-20,9.044,0.71
1993-11-21,9.56,0.0
1993-11-22,10.047,0.704
1993-11-23,11.958,4.118
1993-11-24,14.328,0.0
1993-11-25,11.305,6.795
1993-11-26,11.796,4.218
1993-11-27,15.722,0.847
1993-11-28,16.07,0.0
1993-11-29,16.23,6.248
1993-11-30,14.979,2.702
1993-12-01,12.524,3.887
1993-12-02,10.853,8.568
1993-12-03,11.223,11.584
1993-12-04,13.557,6.314
1993-12-05,18.492,5.189
1993-12-06,16.027,3.804
1993-12-07,17.298,1.17
1993-12-08,13.964,1.767
1993-12-09,15.463,6.219
1993-12-10,15.519,3.065
1993-12-11,13.668,3.433
1993-12-12,12.394,1.67
1993-12-13,11.539,1.081
1993-12-14,10.093,0.974
1993-12-15,8.733,6.032
1993-12-16,8.044,10.565
1993-12-17,6.841,9.918
1993-12-18,2.729,3.244
1993-12-19,7.25,2.736
1993-12-20,8.104,6.162
1993-12-21,6.151,4.918
1993-12-22,9.949,6.993
1993-12-23,8.122,5.372
1993-12-24,9.936,4.35
1993-12-25,7.61,6.402
1993-12-26,7.336,4.88
1993-12-27,8.817,6.77
1993-12-28,13.272,3.604
1993-12-29,10.801,7.129
1993-12-30,12.815,10.348
1993-12-31,11.034,8.388
1994-01-01,7.217,5.388
1994-01-02,6.987,23.559
1994-01-03,7.768,13.147
1994-01-04,3.405,8.588
1994-01-05,2.551,0.441
1994-01-06,2.307,1.782
1994-01-07,3.449,3.339
1994-01-08,6.674,6.939
1994-01-09,6.141,2.162
1994-01-10,1.108,5.8
1994-01-11,0.957,2.948
1994-01-12,-0.534,5.076
1994-01-13,1.769,14.75
1994-01-14,8.707,11.855
1994-01-15,5.654,4.952
1994-01-16,5.906,7.791
1994-01-17,11.896,5.582
1994-01-18,10.745,3.904
1994-01-19,10.814,4.721
1994-01-20,13.255,4.611
1994-01-21,13.781,3.976
1994-01-22,15.306,2.255
1994-01-23,13.772,1.69
1994-01-24,10.319,2.523
1994-01-25,10.272,0.686
1994-01-26,10.293,0.148
1994-01-27,10.917,1.065
1994-01-28,8.393,0.0
1994-01-29,10.969,0.0
1994-01-30,12.271,6.153
1994-01-31,6.23,6.498
1994-02-01,10.947,4.734
1994-02-02,10.711,0.958
1994-02-03,11.31,3.257
1994-02-04,10.285,0.0
1994-02-05,10.864,1.95
1994-02-06,8.677,2.93
1994-02-07,7.747,8.718
1994-02-08,8.64,4.8
1994-02-09,12.257,1.616
1994-02-10,15.388,3.226
1994-02-11,11.529,3.657
1994-02-12,11.814,4.361
1994-02-13,12.483,2.302
1994-02-14,10.859,0.402
1994-02-15,18.286,7.215
1994-02-16,16.882,3.934
1994-02-17,13.512,4.792
1994-02-18,11.166,2.493
1994-02-19,16.609,5.893
1994-02-20,11.477,6.805
1994-02-21,9.769,9.182
1994-02-22,13.018,12.129
1994-02-23,14.731,8.817
1994-02-24,11.817,1.289
1994-02-25,10.39,1.931
1994-02-26,6.067,2.878
1994-02-27,8.042,4.346
1994-02-28,6.06,4.129
1994-03-01,7.512,5.719
1994-03-02,6.847,13.317
1994-03-03,6.771,0.0
1994-03-04,8.953,0.0
1994-03-05,9.358,0.806
1994-03-06,9.982,0.0
1994-03-07,10.115,0.582
1994-03-08,7.666,2.686
1994-03-09,11.282,4.142
1994-03-10,9.784,3.022
1994-03-11,11.263,3.748
1994-03-12,13.499,4.814
1994-03-13,12.543,3.901
1994-03-14,14.437,1.096
1994-03-15,12.365,4.714
1994-03-16,13.418,8.72
1994-03-17,12.22,0.546
1994-03-18,11.309,3.177
1994-03-19,11.574,6.384
1994-03-20,15.053,4.265
1994-03-21,16.343,2.482
1994-03-22,13.158,2.079
1994-03-23,12.886,0.0
1994-03-24,12.649,2.248
1994-03-25,12.565,7.69
1994-03-26,13.682,4.0
1994-03-27,14.574,0.0
1994-03-28,15.824,0.0
1994-03-29,16.766,0.0
1994-03-30,17.913,0.0
1994-03-31,19.579,2.6
1994-04-01,20.638,0.0
1994-04-02,16.95,8.177
1994-04-03,18.043,5.059
1994-04-04,16.059,2.93
1994-04-05,12.959,3.869
1994-04-06,12.143,0.0
1994-04-07,12.306,0.0
1994-04-08,14.438,0.0
1994-04-09,17.529,0.0
1994-04-10,18.034,0.0
1994-04-11,20.199,0.0
1994-04-12,20.014,0.0
1994-04-13,19.779,0.0
1994-04-14,24.307,4.778
1994-04-15,19.271,1.125
1994-04-16,19.252,6.998
1994-04-17,20.483,7.246
1994-04-18,19.85,6.802
1994-04-19,18.651,0.0
1994-04-20,20.115,0.0
1994-04-21,18.44,0.0
1994-04-22,17.958,0.557
1994-04-23,24.035,0.0
1994-04-24,22.396,0.0
1994-04-25,20.513,0.0
1994-04-26,21.379,6.173
1994-04-27,21.362,4.479
1994-04-28,22.414,5.914
1994-04-29,23.273,9.048
1994-04-30,22.869,0.0
1994-05-01,21.371,0.0
1994-05-02,20.832,0.0
1994-05-03,19.98,0.677
1994-05-04,20.708,0.574
1994-05-05,22.973,0.0
1994-05-06,23.702,0.0
1994-05-07,22.407,0.0
1994-05-08,21.905,0.598
1994-05-09,22.429,1.025
1994-05-10,25.231,0.0
1994-05-11,24.523,0.0
1994-05-12,26.134,6.74
1994-05-13,27.54,1.329
1994-05-14,29.083,0.158
1994-05-15,26.582,0.0
1994-05-16,26.473,0.0
1994-05-17,25.466,0.0
1994-05-18,26.005,9.188
1994-05-19,29.946,1.765
1994-05-20,28.407,0.0
1994-05-21,29.751,2.186
1994-05-22,27.097,0.0
1994-05-23,25.564,0.0
1994-05-24,22.355,0.0
1994-05-25,27.608,0.0
1994-05-26,29.151,0.0
1994-05-27,30.145,0.415
1994-05-28,28.151,0.0
1994-05-29,26.579,0.0
1994-05-30,28.492,2.186
1994-05-31,25.59,0.0
1994-06-01,31.18,0.0
1994-06-02,30.183,0.0
1994-06-03,31.643,0.0
1994-06-04,28.823,0.0
1994-06-05,28.854,0.424
1994-06-06,28.039,0.071
1994-06-07,31.809,0.0
1994-06-08,32.423,0.0
1994-06-09,31.594,0.0
1994-06-10,30.549,0.0
1994-06-11,29.933,0.0
1994-06-12,31.577,0.0
1994-06-13,30.124,0.0
1994-06-14,30.455,0.0
1994-06-15,28.26,5.773
1994-06-16,31.401,0.329
1994-06-17,28.623,0.0
1994-06-18,31.709,1.158
1994-06-19,31.512,0.0
1994-06-20,29.549,0.0
1994-06-21,29.793,0.0
1994-06-22,29.646,10.279
1994-06-23,27.005,7.161
1994-06-24,26.11,0.0
1994-06-25,27.377,1.973
1994-06-26,29.363,0.0
1994-06-27,27.053,2.027
1994-06-28,24.841,0.0
1994-06-29,24.581,0.0
1994-06-30,23.569,0.0
1994-07-01,21.929,1.487
1994-07-02,26.341,0.0
1994-07-03,30.99,0.0
1994-07-04,30.721,0.0
1994-07-05,28.238,4.896
1994-07-06,30.712,6.148
1994-07-07,29.967,3.947
1994-07-08,28.275,0.0
1994-07-09,22.799,1.857
1994-07-10,22.85,0.0
1994-07-11,25.223,0.0
1994-07-12,25.381,15.201
1994-07-13,29.881,4.541
1994-07-14,28.979,1.873
1994-07-15,29.146,1.451
1994-07-16,30.455,4.933
1994-07-17,33.932,3.594
1994-07-18,29.624,9.058
1994-07-19,26.141,9.118
1994-07-20,27.809,5.003
1994-07-21,24.923,1.171
1994-07-22,26.163,3.582
1994-07-23,29.861,4.635
1994-07-24,27.254,5.429
1994-07-25,27.372,6.209
1994-07-26,25.645,6.535
1994-07-27,26.85,5.382
1994-07-28,23.843,0.43
1994-07-29,27.087,1.696
1994-07-30,24.322,0.787
1994-07-31,26.064,3.529
1994-08-01,29.108,1.877
1994-08-02,29.984,0.0
1994-08-03,27.033,2.197
1994-08-04,27.702,2.506
1994-08-05,27.561,0.0
1994-08-06,27.599,0.0
1994-08-07,26.476,4.695
1994-08-08,25.121,3.624
1994-08-09,29.27,3.976
1994-08-10,36.265,3.16
1994-08-11,33.698,0.632
1994-08-12,31.89,3.041
1994-08-13,34.721,2.946
1994-08-14,32.796,0.0
1994-08-15,38.027,0.0
1994-08-16,35.288,1.598
1994-08-17,32.977,6.762
1994-08-18,27.471,5.225
1994-08-19,23.518,5.812
1994-08-20,22.08,5.739
1994-08-21,21.635,0.0
1994-08-22,22.397,0.0
1994-08-23,24.722,2.636
1994-08-24,25.772,2.653
1994-08-25,29.065,4.742
1994-08-26,27.759,3.777
1994-08-27,27.486,0.636
1994-08-28,29.69,0.0
1994-08-29,25.871,2.121
1994-08-30,26.422,2.741
1994-08-31,23.99,4.095
1994-09-01,20.977,2.5
1994-09-02,22.551,0.0
1994-09-03,29.664,0.0
1994-09-04,26.701,4.827
1994-09-05,26.218,1.528
1994-09-06,26.137,1.623
1994-09-07,22.54,0.845
1994-09-08,34.008,3.193
1994-09-09,35.414,3.143
1994-09-10,34.096,0.0
1994-09-11,31.491,3.524
1994-09-12,29.771,8.035
1994-09-13,26.536,1.872
1994-09-14,25.186,0.0
1994-09-15,23.046,0.0
1994-09-16,25.045,2.42
1994-09-17,20.646,10.548
1994-09-18,20.873,4.663
1994-09-19,22.395,5.57
1994-09-20,20.697,6.509
1994-09-21,17.466,2.089
1994-09-22,17.119,1.333
1994-09-23,18.481,1.638
1994-09-24,20.936,0.0
1994-09-25,16.587,0.29
1994-09-26,21.533,4.214
1994-09-27,15.404,0.0
1994-09-28,11.636,0.0
1994-09-29,11.427,0.0
1994-09-30,12.47,3.424
1994-10-01,12.629,0.0
1994-10-02,11.874,5.537
1994-10-03,10.603,5.145
1994-10-04,14.037,0.969
1994-10-05,14.137,5.566
1994-10-06,9.243,5.51
1994-10-07,9.578,0.0
1994-10-08,13.599,0.0
1994-10-09,15.08,1.03
1994-10-10,19.894,3.982
1994-10-11,21.462,2.561
1994-10-12,18.699,3.896
1994-10-13,12.062,2.03
1994-10-14,15.595,2.833
1994-10-15,19.086,0.0
1994-10-16,19.579,0.0
1994-10-17,22.885,1.099
1994-10-18,16.969,2.605
1994-10-19,20.403,4.781
1994-10-20,15.012,2.347
1994-10-21,17.474,3.06
1994-10-22,17.899,3.152
1994-10-23,18.185,2.693
1994-10-24,16.633,2.37
1994-10-25,15.486,5.986
1994-10-26,16.163,0.0
1994-10-27,15.253,0.0
1994-10-28,13.957,2.034
1994-10-29,18.793,6.402
1994-10-30,18.737,0.745
1994-10-31,20.944,0.0
1994-11-01,19.176,2.35
1994-11-02,20.737,6.013
1994-11-03,20.472,4.516
1994-11-04,17.023,4.258
1994-11-05,19.55,8.758
1994-11-06,19.605,5.383
1994-11-07,14.718,1.162
1994-11-08,13.42,4.978
1994-11-09,15.122,3.48
1994-11-10,14.691,2.296
1994-11-11,14.429,4.789
1994-11-12,13.25,6.461
1994-11-13,8.451,7.78
1994-11-14,15.941,9.798
1994-11-15,12.644,7.6
1994-11-16,11.996,11.111
1994-11-17,14.827,8.232
1994-11-18,14.864,3.867
1994-11-19,12.816,0.0
1994-11-20,12.617,5.857
1994-11-21,8.213,5.647
1994-11-22,8.111,0.703
1994-11-23,8.829,0.0
1994-11-24,15.115,4.256
1994-11-25,17.148,11.194
1994-11-26,11.835,10.22
1994-11-27,16.006,2.04
1994-11-28,17.031,1.953
1994-11-29,13.076,5.163
1994-11-30,17.814,8.574
1994-12-01,20.735,5.382
1994-12-02,16.802,7.174
1994-12-03,12.608,5.385
1994-12-04,14.928,0.0
1994-12-05,14.005,0.618
1994-12-06,16.777,7.086
1994-12-07,15.241,4.116
1994-12-08,13.783,2.646
1994-12-09,14.222,1.771
1994-12-10,16.384,9.119
1994-12-11,16.324,9.21
1994-12-12,9.86,9.45
1994-12-13,9.339,6.322
1994-12-14,7.992,7.838
1994-12-15,9.546,13.519
1994-12-16,11.334,8.055
1994-12-17,9.469,0.0
1994-12-18,15.527,0.0
1994-12-19,12.874,4.091
1994-12-20,10.58,8.512
1994-12-21,10.394,6.325
1994-12-22,12.348,3.807
1994-12-23,10.806,2.285
1994-12-24,10.723,1.661
1994-12-25,12.029,4.665
1994-12-26,7.761,3.516
1994-12-27,7.445,3.641
1994-12-28,6.033,5.899
1994-12-29,4.825,0.0
1994-12-30,2.098,2.021
1994-12-31,9.074,6.273
1995-01-01,9.293,3.717
1995-01-02,12.873,7.817
1995-01-03,14.884,3.275
1995-01-04,14.028,0.009
1995-01-05,17.766,5.754
1995-01-06,15.965,3.592
1995-01-07,11.882,0.965
1995-01-08,5.073,0.909
1995-01-09,3.9,2.618
1995-01-10,6.367,2.028
1995-01-11,13.806,1.506
1995-01-12,11.85,12.482
1995-01-13,8.119,6.0
1995-01-14,4.658,2.529
1995-01-15,3.179,5.159
1995-01-16,5.665,7.15
1995-01-17,4.082,4.761
1995-01-18,6.194,3.673
1995-01-19,4.999,5.119
1995-01-20,6.852,0.0
1995-01-21,9.687,0.0
1995-01-22,8.458,2.478
1995-01-23,9.637,0.364
1995-01-24,16.328,4.3
1995-01-25,14.431,5.376
1995-01-26,21.208,0.0
1995-01-27,19.767,0.0
1995-01-28,19.365,0.0
1995-01-29,18.174,0.0
1995-01-30,16.056,2.837
1995-01-31,14.081,3.185
1995-02-01,12.767,5.029
1995-02-02,8.571,8.231
1995-02-03,6.731,8.085
1995-02-04,7.816,7.327
1995-02-05,8.443,8.385
1995-02-06,8.334,3.099
